"","Species","Region","Indicator","norm_rank","total_risk","stock","label"
"530","Jonah crab","Georges Bank / Southern New England","max_length_fall",0.0980392156862745,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"531","Jonah crab","Georges Bank / Southern New England","max_length_spring",1,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"532","Jonah crab","Georges Bank / Southern New England","diet",0.5,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"533","Jonah crab","Georges Bank / Southern New England","rec_catch",0.5,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"534","Jonah crab","Georges Bank","bbmsy",0.5,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"535","Jonah crab","Georges Bank","ffmsy",0.5,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"536","Jonah crab","Georges Bank","asmt_catch",0.5,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"537","Jonah crab","Georges Bank","recruitment",0.5,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"538","Jonah crab","Georges Bank","abundance",0.5,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"539","Jonah crab","Georges Bank","biomass_fall",0.627450980392157,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"540","Jonah crab","Georges Bank","biomass_spring",0.725490196078431,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"541","Jonah crab","Georges Bank","avg_length_fall",0.392156862745098,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"542","Jonah crab","Georges Bank","avg_length_spring",0.92156862745098,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"543","Jonah crab","Georges Bank","max_length_fall",0.215686274509804,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"544","Jonah crab","Georges Bank","max_length_spring",0.901960784313726,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"545","Jonah crab","Georges Bank","diet",0.5,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"546","Jonah crab","Georges Bank","rec_catch",0.5,7.2843137254902,"Jonah crab - Georges Bank","Jonah crab, 7.28"
"547","Jonah crab","Gulf of Maine","bbmsy",0.5,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"548","Jonah crab","Gulf of Maine","ffmsy",0.5,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"549","Jonah crab","Gulf of Maine","asmt_catch",0.5,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"550","Jonah crab","Gulf of Maine","recruitment",0.5,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"551","Jonah crab","Gulf of Maine","abundance",0.5,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"552","Jonah crab","Gulf of Maine","biomass_fall",0.568627450980392,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"553","Jonah crab","Gulf of Maine","biomass_spring",0.372549019607843,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"554","Jonah crab","Gulf of Maine","avg_length_fall",0.156862745098039,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"555","Jonah crab","Gulf of Maine","avg_length_spring",0.176470588235294,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"556","Jonah crab","Gulf of Maine","max_length_fall",0.196078431372549,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"557","Jonah crab","Gulf of Maine","max_length_spring",0.0392156862745098,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"558","Jonah crab","Gulf of Maine","diet",0.5,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"559","Jonah crab","Gulf of Maine","rec_catch",0.5,5.00980392156863,"Jonah crab - Gulf of Maine","Jonah crab, 5.01"
"560","Spiny dogfish","Unknown","bbmsy",0.5,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"561","Spiny dogfish","Unknown","ffmsy",0.5,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"562","Spiny dogfish","Unknown","asmt_catch",0.5,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"563","Spiny dogfish","Unknown","recruitment",0.5,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"564","Spiny dogfish","Unknown","abundance",0.5,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"565","Spiny dogfish","Unknown","biomass_fall",0.392156862745098,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"566","Spiny dogfish","Unknown","biomass_spring",0.392156862745098,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"567","Spiny dogfish","Unknown","avg_length_fall",0.666666666666667,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"568","Spiny dogfish","Unknown","avg_length_spring",0.549019607843137,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"569","Spiny dogfish","Unknown","max_length_fall",0.666666666666667,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"570","Spiny dogfish","Unknown","max_length_spring",0.568627450980392,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"571","Spiny dogfish","Unknown","diet",0.272727272727273,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"572","Spiny dogfish","Unknown","rec_catch",0.5,6.50802139037433,"Spiny dogfish - Unknown","Spiny dogfish, 6.51"
"573","Alewife","Unknown","bbmsy",0.5,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"574","Alewife","Unknown","ffmsy",0.5,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"575","Alewife","Unknown","asmt_catch",0.5,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"576","Alewife","Unknown","recruitment",0.5,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"577","Alewife","Unknown","abundance",0.5,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"578","Alewife","Unknown","biomass_fall",0.215686274509804,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"579","Alewife","Unknown","biomass_spring",0.490196078431373,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"580","Alewife","Unknown","avg_length_fall",0.431372549019608,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"581","Alewife","Unknown","avg_length_spring",0.333333333333333,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"582","Alewife","Unknown","max_length_fall",0.450980392156863,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"583","Alewife","Unknown","max_length_spring",0.333333333333333,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"584","Alewife","Unknown","diet",0.545454545454545,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"585","Alewife","Unknown","rec_catch",0.5,5.80035650623886,"Alewife - Unknown","Alewife, 5.8"
"586","Witch flounder","Unknown","bbmsy",0.5,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"587","Witch flounder","Unknown","ffmsy",0.5,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"588","Witch flounder","Unknown","asmt_catch",0.5,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"589","Witch flounder","Unknown","recruitment",0.5,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"590","Witch flounder","Unknown","abundance",0.5,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"591","Witch flounder","Unknown","biomass_fall",0.745098039215686,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"592","Witch flounder","Unknown","biomass_spring",0.823529411764706,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"593","Witch flounder","Unknown","avg_length_fall",0.901960784313726,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"594","Witch flounder","Unknown","avg_length_spring",0.862745098039216,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"595","Witch flounder","Unknown","max_length_fall",0.862745098039216,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"596","Witch flounder","Unknown","max_length_spring",0.784313725490196,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"597","Witch flounder","Unknown","diet",0.636363636363636,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"598","Witch flounder","Unknown","rec_catch",0.5,8.61675579322638,"Witch flounder - Unknown","Witch flounder, 8.62"
"599","Blueback herring","Unknown","bbmsy",0.5,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"600","Blueback herring","Unknown","ffmsy",0.5,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"601","Blueback herring","Unknown","asmt_catch",0.5,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"602","Blueback herring","Unknown","recruitment",0.5,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"603","Blueback herring","Unknown","abundance",0.5,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"604","Blueback herring","Unknown","biomass_fall",0.156862745098039,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"605","Blueback herring","Unknown","biomass_spring",0.313725490196078,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"606","Blueback herring","Unknown","avg_length_fall",0.333333333333333,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"607","Blueback herring","Unknown","avg_length_spring",0.0784313725490196,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"608","Blueback herring","Unknown","max_length_fall",0.411764705882353,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"609","Blueback herring","Unknown","max_length_spring",0.176470588235294,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"610","Blueback herring","Unknown","diet",0.545454545454545,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"611","Blueback herring","Unknown","rec_catch",0.5,5.01604278074866,"Blueback herring - Unknown","Blueback herring, 5.02"
"612","Offshore hake","Unknown","bbmsy",0.5,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"613","Offshore hake","Unknown","ffmsy",0.5,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"614","Offshore hake","Unknown","asmt_catch",0.5,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"615","Offshore hake","Unknown","recruitment",0.5,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"616","Offshore hake","Unknown","abundance",0.5,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"617","Offshore hake","Unknown","biomass_fall",0.843137254901961,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"618","Offshore hake","Unknown","biomass_spring",0.862745098039216,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"619","Offshore hake","Unknown","avg_length_fall",0.862745098039216,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"620","Offshore hake","Unknown","avg_length_spring",0.96078431372549,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"621","Offshore hake","Unknown","max_length_fall",0.843137254901961,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"622","Offshore hake","Unknown","max_length_spring",0.882352941176471,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"623","Offshore hake","Unknown","diet",0.727272727272727,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"624","Offshore hake","Unknown","rec_catch",0.5,8.98217468805704,"Offshore hake - Unknown","Offshore hake, 8.98"
"625","Summer flounder","Unknown","bbmsy",0.5,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"626","Summer flounder","Unknown","ffmsy",0.5,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"627","Summer flounder","Unknown","asmt_catch",0.5,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"628","Summer flounder","Unknown","recruitment",0.5,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"629","Summer flounder","Unknown","abundance",0.5,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"630","Summer flounder","Unknown","biomass_fall",0.450980392156863,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"631","Summer flounder","Unknown","biomass_spring",0.235294117647059,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"632","Summer flounder","Unknown","avg_length_fall",0.137254901960784,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"633","Summer flounder","Unknown","avg_length_spring",0.0588235294117647,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"634","Summer flounder","Unknown","max_length_fall",0.137254901960784,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"635","Summer flounder","Unknown","max_length_spring",0.0980392156862745,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"636","Summer flounder","Unknown","diet",0.545454545454545,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"637","Summer flounder","Unknown","rec_catch",0.5,4.66310160427807,"Summer flounder - Unknown","Summer flounder, 4.66"
"638","Black sea bass","Unknown","bbmsy",0.5,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"639","Black sea bass","Unknown","ffmsy",0.5,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"640","Black sea bass","Unknown","asmt_catch",0.5,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"641","Black sea bass","Unknown","recruitment",0.5,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"642","Black sea bass","Unknown","abundance",0.5,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"643","Black sea bass","Unknown","biomass_fall",0.313725490196078,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"644","Black sea bass","Unknown","biomass_spring",0.509803921568627,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"645","Black sea bass","Unknown","avg_length_fall",0.0196078431372549,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"646","Black sea bass","Unknown","avg_length_spring",0.392156862745098,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"647","Black sea bass","Unknown","max_length_fall",0.0196078431372549,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"648","Black sea bass","Unknown","max_length_spring",0.411764705882353,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"649","Black sea bass","Unknown","diet",0.272727272727273,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"650","Black sea bass","Unknown","rec_catch",0.5,4.93939393939394,"Black sea bass - Unknown","Black sea bass, 4.94"
"651","Scup","Unknown","bbmsy",0.5,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"652","Scup","Unknown","ffmsy",0.5,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"653","Scup","Unknown","asmt_catch",0.5,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"654","Scup","Unknown","recruitment",0.5,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"655","Scup","Unknown","abundance",0.5,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"656","Scup","Unknown","biomass_fall",0.509803921568627,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"657","Scup","Unknown","biomass_spring",0.549019607843137,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"658","Scup","Unknown","avg_length_fall",0.529411764705882,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"659","Scup","Unknown","avg_length_spring",0.568627450980392,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"660","Scup","Unknown","max_length_fall",0.156862745098039,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"661","Scup","Unknown","max_length_spring",0.450980392156863,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"662","Scup","Unknown","diet",0.272727272727273,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"663","Scup","Unknown","rec_catch",0.5,6.03743315508021,"Scup - Unknown","Scup, 6.04"
"664","Smooth dogfish","Unknown","bbmsy",0.5,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"665","Smooth dogfish","Unknown","ffmsy",0.5,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"666","Smooth dogfish","Unknown","asmt_catch",0.5,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"667","Smooth dogfish","Unknown","recruitment",0.5,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"668","Smooth dogfish","Unknown","abundance",0.5,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"669","Smooth dogfish","Unknown","biomass_fall",0.96078431372549,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"670","Smooth dogfish","Unknown","biomass_spring",0.294117647058824,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"671","Smooth dogfish","Unknown","avg_length_fall",0.627450980392157,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"672","Smooth dogfish","Unknown","avg_length_spring",0.274509803921569,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"673","Smooth dogfish","Unknown","max_length_fall",0.764705882352941,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"674","Smooth dogfish","Unknown","max_length_spring",0.294117647058824,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"675","Smooth dogfish","Unknown","diet",0.272727272727273,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"676","Smooth dogfish","Unknown","rec_catch",0.5,6.48841354723708,"Smooth dogfish - Unknown","Smooth dogfish, 6.49"
"677","Bluefish","Unknown","bbmsy",0.5,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"678","Bluefish","Unknown","ffmsy",0.5,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"679","Bluefish","Unknown","asmt_catch",0.5,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"680","Bluefish","Unknown","recruitment",0.5,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"681","Bluefish","Unknown","abundance",0.5,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"682","Bluefish","Unknown","biomass_fall",1,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"683","Bluefish","Unknown","biomass_spring",0.92156862745098,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"684","Bluefish","Unknown","avg_length_fall",0.843137254901961,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"685","Bluefish","Unknown","avg_length_spring",0.823529411764706,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"686","Bluefish","Unknown","max_length_fall",1,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"687","Bluefish","Unknown","max_length_spring",0.941176470588235,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"688","Bluefish","Unknown","diet",0.545454545454545,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
"689","Bluefish","Unknown","rec_catch",0.5,9.07486631016043,"Bluefish - Unknown","Bluefish, 9.07"
