"Species","Region","Indicator","category","Year","Value","rank","n_years_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank"
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1994-1998 mean",5502.2,21,48,6,0.4375,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1995-1999 mean",6135,17,48,6,0.354166666666667,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1996-2000 mean",7758.8,6,48,6,0.125,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1997-2001 mean",8668.4,1,47,6,0.0208333333333333,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1998-2002 mean",6241.6,14,46,6,0.291666666666667,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1999-2003 mean",6805.4,12,46,6,0.25,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2000-2004 mean",7655,8,47,6,0.166666666666667,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2001-2005 mean",7307.2,11,48,6,0.229166666666667,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2002-2006 mean",6492.8,13,48,6,0.270833333333333,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2003-2007 mean",5989.4,19,48,6,0.395833333333333,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2004-2008 mean",6205.2,15,48,6,0.3125,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2005-2009 mean",5630.2,20,45,6,0.416666666666667,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2006-2010 mean",6000.4,18,43,6,0.375,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2007-2011 mean",7465.2,9,41,6,0.1875,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2008-2012 mean",7872,4,45,6,0.0833333333333333,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2009-2013 mean",7855.2,5,46,6,0.104166666666667,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2010-2014 mean",8481.2,2,43,6,0.0416666666666667,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2011-2015 mean",7720.4,7,46,6,0.145833333333333,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2012-2016 mean",8009.4,3,44,6,0.0625,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2013-2017 mean",7321.2,10,45,6,0.208333333333333,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2014-2018 mean",6184,16,48,6,0.333333333333333,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2015-2019 mean",5011.8,24,48,6,0.5,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","2016-2020 mean",5044,23,48,6,0.479166666666667,2.4375,30
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1964-1968 mean",23.384336777571,43,50,6,0.826923076923077,6.12282865513261,49
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1965-1969 mean",22.5463665555663,48,51,6,0.923076923076923,7.03707245708713,51
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1966-1970 mean",23.9211416155057,38,52,6,0.730769230769231,6.55906142756196,49
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1967-1971 mean",25.2748265428365,24,51,6,0.461538461538462,6.30735402630634,49
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1968-1972 mean",26.209862605439,17,49,6,0.326923076923077,5.86866530491591,39
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1969-1973 mean",26.7324844794225,13,46,6,0.25,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1970-1974 mean",27.1557289978522,12,49,6,0.230769230769231,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1971-1975 mean",27.638285025685,10,52,6,0.192307692307692,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1972-1976 mean",27.777805761185,8,50,6,0.153846153846154,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1973-1977 mean",27.571988049485,11,51,6,0.211538461538462,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1974-1978 mean",27.7478537330684,9,52,6,0.173076923076923,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1975-1979 mean",28.3931947932995,6,51,6,0.115384615384615,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1976-1980 mean",28.7983092005263,3,50,6,0.0576923076923077,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1977-1981 mean",29.2512260697533,1,47,6,0.0192307692307692,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1978-1982 mean",28.9757162777081,2,46,6,0.0384615384615385,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1979-1983 mean",28.6546388731278,4,44,6,0.0769230769230769,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1980-1984 mean",28.5291157400675,5,47,6,0.0961538461538462,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1981-1985 mean",27.918061885821,7,50,6,0.134615384615385,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1982-1986 mean",26.5407720731182,16,52,6,0.307692307692308,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1983-1987 mean",26.7174271823595,14,49,6,0.269230769230769,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1984-1988 mean",26.6217694849488,15,51,6,0.288461538461538,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1985-1989 mean",25.7634240916059,20,52,6,0.384615384615385,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1986-1990 mean",25.4050467703929,22,51,6,0.423076923076923,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1987-1991 mean",25.9739694431363,19,49,6,0.365384615384615,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1988-1992 mean",26.0773834954446,18,52,6,0.346153846153846,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1989-1993 mean",25.6744420222304,21,52,6,0.403846153846154,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1990-1994 mean",25.3707962412873,23,52,6,0.442307692307692,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1991-1995 mean",24.1425423377512,37,51,6,0.711538461538462,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1992-1996 mean",23.0430897799364,45,49,6,0.865384615384615,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1993-1997 mean",22.4326493109222,51,52,6,0.980769230769231,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1994-1998 mean",22.5050593042777,49,49,6,0.942307692307692,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1995-1999 mean",22.6291867781703,47,48,6,0.903846153846154,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1996-2000 mean",23.4912654585599,41,52,6,0.788461538461538,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1997-2001 mean",24.1790438985983,36,51,6,0.692307692307692,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1998-2002 mean",24.2289202969776,35,49,6,0.673076923076923,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","1999-2003 mean",24.4358925527015,32,52,6,0.615384615384615,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2000-2004 mean",24.58473667169,31,47,6,0.596153846153846,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2001-2005 mean",24.8797917176488,27,51,6,0.519230769230769,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2002-2006 mean",24.7395245013392,28,52,6,0.538461538461538,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2003-2007 mean",24.9836825873874,25,52,6,0.480769230769231,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2004-2008 mean",24.9341252618412,26,52,6,0.5,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2005-2009 mean",23.7783625238769,39,51,6,0.75,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2006-2010 mean",23.460908086195,42,52,6,0.807692307692308,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2007-2011 mean",22.9260062150116,46,52,6,0.884615384615385,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2008-2012 mean",22.4438779141407,50,52,6,0.961538461538462,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2009-2013 mean",22.2327650007273,52,52,6,1,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2010-2014 mean",23.2422124899506,44,52,6,0.846153846153846,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2011-2015 mean",23.6337294432065,40,52,6,0.769230769230769,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2012-2016 mean",24.3638551818049,33,52,6,0.634615384615385,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2013-2017 mean",24.3032286321668,34,52,6,0.653846153846154,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2014-2018 mean",24.6609928796899,30,52,6,0.576923076923077,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","2015-2019 mean",24.7166988426988,29,52,6,0.557692307692308,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1969-1973 mean",28.1776369138026,15,45,6,0.3125,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1970-1974 mean",28.5603363464159,11,48,6,0.229166666666667,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1971-1975 mean",28.8770764520557,9,41,6,0.1875,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1972-1976 mean",28.4630845151444,12,45,6,0.25,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1973-1977 mean",28.1534250060244,16,47,6,0.333333333333333,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1974-1978 mean",27.673270171788,19,46,6,0.395833333333333,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1975-1979 mean",27.6946897359778,18,48,6,0.375,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1976-1980 mean",28.5952974821807,10,48,6,0.208333333333333,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1977-1981 mean",29.2084585507911,8,46,6,0.166666666666667,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1978-1982 mean",29.7574198500927,4,47,6,0.0833333333333333,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1979-1983 mean",30.0224661593303,2,48,6,0.0416666666666667,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1980-1984 mean",30.0323433427663,1,48,6,0.0208333333333333,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1981-1985 mean",29.6773504885401,6,48,6,0.125,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1982-1986 mean",29.6943805637281,5,48,6,0.104166666666667,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1983-1987 mean",29.8176530401395,3,43,6,0.0625,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1984-1988 mean",29.2461398436585,7,46,6,0.145833333333333,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1985-1989 mean",28.4117390453277,13,45,6,0.270833333333333,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1986-1990 mean",28.4033375870865,14,48,6,0.291666666666667,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1987-1991 mean",27.7477631390379,17,47,6,0.354166666666667,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1988-1992 mean",26.6832674214521,22,48,6,0.458333333333333,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1989-1993 mean",27.1376421976606,20,48,6,0.416666666666667,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1990-1994 mean",26.7939963141192,21,48,6,0.4375,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1991-1995 mean",25.2546968668709,29,47,6,0.604166666666667,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1992-1996 mean",25.0968762991114,30,47,6,0.625,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1993-1997 mean",24.3257055951515,36,48,6,0.75,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1994-1998 mean",23.167782706237,44,48,6,0.916666666666667,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1995-1999 mean",23.2829655952948,41,47,6,0.854166666666667,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1996-2000 mean",23.9548504093708,40,48,6,0.833333333333333,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1997-2001 mean",24.0421430129349,38,48,6,0.791666666666667,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1998-2002 mean",24.9256924236704,34,47,6,0.708333333333333,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","1999-2003 mean",25.4189399063134,28,47,6,0.583333333333333,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2000-2004 mean",26.1744028575126,24,47,6,0.5,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2001-2005 mean",26.2398226126419,23,45,6,0.479166666666667,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2002-2006 mean",25.8106124640019,26,45,6,0.541666666666667,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2003-2007 mean",25.5887528819469,27,47,6,0.5625,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2004-2008 mean",25.9057943238059,25,48,6,0.520833333333333,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2005-2009 mean",24.2680192183893,37,47,6,0.770833333333333,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2006-2010 mean",23.2200274441765,42,48,6,0.875,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2007-2011 mean",22.6792289288156,45,46,6,0.9375,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2008-2012 mean",22.1479615616409,47,48,6,0.979166666666667,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2009-2013 mean",21.3732507923543,48,48,6,1,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2010-2014 mean",22.3345602476001,46,48,6,0.958333333333333,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2011-2015 mean",23.1975722482909,43,48,6,0.895833333333333,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2012-2016 mean",24.0106858141651,39,47,6,0.8125,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2013-2017 mean",24.5634670514319,35,46,6,0.729166666666667,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2014-2018 mean",24.9382175706959,32,48,6,0.666666666666667,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2015-2019 mean",25.0041491158884,31,48,6,0.645833333333333,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","2016-2020 mean",24.935394435344,33,48,6,0.6875,2.4375,30
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1964-1968 mean",43.6,41,41,6,0.788461538461538,6.12282865513261,49
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1965-1969 mean",43,48.5,48.5,6,0.932692307692308,7.03707245708713,51
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1966-1970 mean",43.8,35,49.5,6,0.673076923076923,6.55906142756196,49
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1967-1971 mean",43.8,35,50,6,0.673076923076923,6.30735402630634,49
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1968-1972 mean",44.2,22.5,52,6,0.432692307692308,5.86866530491591,39
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1969-1973 mean",44.6,17,51,6,0.326923076923077,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1970-1974 mean",44.2,22.5,47.5,6,0.432692307692308,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1971-1975 mean",44.8,12.5,47.5,6,0.240384615384615,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1972-1976 mean",44.6,17,45,6,0.326923076923077,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1973-1977 mean",45,10,51,6,0.192307692307692,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1974-1978 mean",45.8,5.5,52,6,0.105769230769231,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1975-1979 mean",46.8,2,48,6,0.0384615384615385,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1976-1980 mean",46.2,4,51,6,0.0769230769230769,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1977-1981 mean",47,1,39,6,0.0192307692307692,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1978-1982 mean",46.6,3,39.5,6,0.0576923076923077,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1979-1983 mean",45.8,5.5,52,6,0.105769230769231,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1980-1984 mean",45.2,8,47.5,6,0.153846153846154,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1981-1985 mean",45.2,8,43.5,6,0.153846153846154,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1982-1986 mean",44,28.5,46,6,0.548076923076923,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1983-1987 mean",44,28.5,47.5,6,0.548076923076923,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1984-1988 mean",43.8,35,48,6,0.673076923076923,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1985-1989 mean",43.4,45.5,52,6,0.875,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1986-1990 mean",43.8,35,51,6,0.673076923076923,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1987-1991 mean",44.2,22.5,52,6,0.432692307692308,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1988-1992 mean",44.6,17,51,6,0.326923076923077,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1989-1993 mean",44.8,12.5,51,6,0.240384615384615,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1990-1994 mean",44.8,12.5,52,6,0.240384615384615,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1991-1995 mean",43.8,35,51.5,6,0.673076923076923,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1992-1996 mean",44,28.5,52,6,0.548076923076923,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1993-1997 mean",43.6,41,52,6,0.788461538461538,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1994-1998 mean",44,28.5,52,6,0.548076923076923,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1995-1999 mean",43.6,41,52,6,0.788461538461538,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1996-2000 mean",44,28.5,52,6,0.548076923076923,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1997-2001 mean",43.4,45.5,51.5,6,0.875,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1998-2002 mean",43.4,45.5,51,6,0.875,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","1999-2003 mean",42.8,50,51,6,0.961538461538462,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2000-2004 mean",43.8,35,50,6,0.673076923076923,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2001-2005 mean",44.2,22.5,51,6,0.432692307692308,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2002-2006 mean",43.8,35,51,6,0.673076923076923,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2003-2007 mean",43.4,45.5,52,6,0.875,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2004-2008 mean",44.2,22.5,52,6,0.432692307692308,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2005-2009 mean",43.6,41,51.5,6,0.788461538461538,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2006-2010 mean",44,28.5,51.5,6,0.548076923076923,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2007-2011 mean",44.6,17,51.5,6,0.326923076923077,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2008-2012 mean",45.2,8,52,6,0.153846153846154,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2009-2013 mean",44.6,17,49.5,6,0.326923076923077,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2010-2014 mean",44.8,12.5,52,6,0.240384615384615,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2011-2015 mean",44.2,22.5,52,6,0.432692307692308,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2012-2016 mean",43.6,41,52,6,0.788461538461538,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2013-2017 mean",43,48.5,52,6,0.932692307692308,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2014-2018 mean",42,51,52,6,0.980769230769231,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall","Biological","2015-2019 mean",41.4,52,52,6,1,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1969-1973 mean",44.6,9.5,34,6,0.197916666666667,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1970-1974 mean",44,12,39,6,0.25,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1971-1975 mean",43.8,14,31,6,0.291666666666667,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1972-1976 mean",43,27,31,6,0.5625,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1973-1977 mean",43.2,24,32,6,0.5,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1974-1978 mean",43.8,14,47,6,0.291666666666667,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1975-1979 mean",44.6,9.5,48,6,0.197916666666667,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1976-1980 mean",44.8,7.5,46,6,0.15625,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1977-1981 mean",46,3,45,6,0.0625,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1978-1982 mean",46,3,44,6,0.0625,7.04856418651338,43
